date,symbol,volatility
1970-07-21,PETR4.SA,0.02034441307524214
1970-07-22,PETR4.SA,0.026209007191525312
1970-07-23,PETR4.SA,0.026353466086461608
1970-07-24,PETR4.SA,0.02565451451308432
1970-07-25,PETR4.SA,0.02498855502351447
1970-07-26,PETR4.SA,0.02505760991339535
1970-07-27,PETR4.SA,0.025168853684159175
1970-07-28,PETR4.SA,0.025019763976416823
1970-07-29,PETR4.SA,0.02508251253892311
1970-07-30,PETR4.SA,0.023099634632702305
1970-07-31,PETR4.SA,0.023127638165911124
1970-08-01,PETR4.SA,0.023097337349195723
1970-08-02,PETR4.SA,0.02163919441215704
1970-08-03,PETR4.SA,0.022107262832409248
1970-08-04,PETR4.SA,0.0221220914992441
1970-08-05,PETR4.SA,0.02175793241042927
1970-08-06,PETR4.SA,0.021842106836280413
1970-08-07,PETR4.SA,0.021157842764375594
1970-08-08,PETR4.SA,0.021873398400966006
1970-08-09,PETR4.SA,0.02187783795241908
1970-08-10,PETR4.SA,0.02182105023200373
1970-08-11,PETR4.SA,0.01714204960940953
1970-08-12,PETR4.SA,0.016769712064638526
1970-08-13,PETR4.SA,0.016730418499737925
1970-08-14,PETR4.SA,0.01662838368866442
1970-08-15,PETR4.SA,0.016920792395292726
1970-08-16,PETR4.SA,0.01692859095173018
1970-08-17,PETR4.SA,0.017262146068611216
1970-08-18,PETR4.SA,0.017215439908817007
1970-08-19,PETR4.SA,0.017695723715172536
1970-08-20,PETR4.SA,0.01771501724896159
1970-08-21,PETR4.SA,0.019141012371552062
1970-08-22,PETR4.SA,0.01857708403235994
1970-08-23,PETR4.SA,0.01939290451539029
1970-08-24,PETR4.SA,0.019384776960849247
1970-08-25,PETR4.SA,0.018275975143451435
1970-08-26,PETR4.SA,0.018305873289509875
1970-08-27,PETR4.SA,0.018666860434897282
1970-08-28,PETR4.SA,0.017061494001695997
1970-08-29,PETR4.SA,0.01734780993114473
1970-08-30,PETR4.SA,0.017425891231665103
1970-08-31,PETR4.SA,0.015556996879339768
1970-09-01,PETR4.SA,0.015557042863188915
1970-09-02,PETR4.SA,0.015655414605857225
1970-09-03,PETR4.SA,0.015838948071210005
1970-09-04,PETR4.SA,0.015594893005753499
1970-09-05,PETR4.SA,0.015363157603095732
1970-09-06,PETR4.SA,0.015133357376572142
1970-09-07,PETR4.SA,0.01620908437649262
1970-09-08,PETR4.SA,0.015350352294623606
1970-09-09,PETR4.SA,0.01519846500446543
1970-09-10,PETR4.SA,0.012021853753270813
1970-09-11,PETR4.SA,0.012350727186382048
1970-09-12,PETR4.SA,0.011335151305454238
1970-09-13,PETR4.SA,0.011193071381230867
1970-09-14,PETR4.SA,0.01076962296129297
1970-09-15,PETR4.SA,0.010647787447341944
1970-09-16,PETR4.SA,0.010675662324837765
1970-09-17,PETR4.SA,0.010886050033896907
1970-09-18,PETR4.SA,0.010789759932784382
1970-09-19,PETR4.SA,0.01071807368177646
1970-09-20,PETR4.SA,0.010728640873129055
1970-09-21,PETR4.SA,0.01097816736860889
1970-09-22,PETR4.SA,0.01105908789162611
1970-09-23,PETR4.SA,0.013187187425318622
1970-09-24,PETR4.SA,0.013575113184321256
1970-09-25,PETR4.SA,0.013726890569550496
1970-09-26,PETR4.SA,0.013700061714576333
1970-09-27,PETR4.SA,0.012242563719057105
1970-09-28,PETR4.SA,0.012556330079117379
1970-09-29,PETR4.SA,0.013103290784519524
1970-09-30,PETR4.SA,0.012873609970193834
1970-10-01,PETR4.SA,0.01260441342786674
1970-10-02,PETR4.SA,0.012372704487860734
1970-10-03,PETR4.SA,0.012718254506847108
1970-10-04,PETR4.SA,0.013352718074642873
1970-10-05,PETR4.SA,0.01348919412140826
1970-10-06,PETR4.SA,0.014376394367920544
1970-10-07,PETR4.SA,0.014160533928219645
1970-10-08,PETR4.SA,0.013970269513429941
1970-10-09,PETR4.SA,0.014247698081804632
1970-10-10,PETR4.SA,0.014283415096661643
1970-10-11,PETR4.SA,0.01450863435172835
1970-10-12,PETR4.SA,0.014476096513070002
1970-10-13,PETR4.SA,0.012927955206796057
1970-10-14,PETR4.SA,0.012607959768002273
1970-10-15,PETR4.SA,0.01748207898127477
1970-10-16,PETR4.SA,0.017501953909385696
1970-10-17,PETR4.SA,0.017311348399156025
1970-10-18,PETR4.SA,0.016633239001709193
1970-10-19,PETR4.SA,0.01642584793623234
1970-10-20,PETR4.SA,0.01718712315108393
1970-10-21,PETR4.SA,0.017186692756437118
1970-10-22,PETR4.SA,0.026800220026051792
1970-10-23,PETR4.SA,0.027250917864346025
1970-10-24,PETR4.SA,0.028655063767420406
1970-10-25,PETR4.SA,0.028687396776640298
1970-10-26,PETR4.SA,0.027312896969803366
1970-10-27,PETR4.SA,0.027140543770502817
1970-10-28,PETR4.SA,0.027048148681222458
1970-10-29,PETR4.SA,0.027043457609512458
1970-10-30,PETR4.SA,0.027567912574944245
1970-10-31,PETR4.SA,0.027938671257045952
1970-11-01,PETR4.SA,0.028230933637897675
1970-11-02,PETR4.SA,0.028068776506581527
1970-11-03,PETR4.SA,0.028031232858519068
1970-11-04,PETR4.SA,0.026143213230552104
1970-11-05,PETR4.SA,0.026818991724807978
1970-11-06,PETR4.SA,0.026921704146283837
1970-11-07,PETR4.SA,0.027676960334414937
1970-11-08,PETR4.SA,0.027686073927417103
1970-11-09,PETR4.SA,0.02717942337666529
1970-11-10,PETR4.SA,0.027160442750707222
1970-11-11,PETR4.SA,0.0163309117775947
1970-11-12,PETR4.SA,0.014544605709231719
1970-11-13,PETR4.SA,0.013648193352889476
1970-11-14,PETR4.SA,0.013404146996217385
1970-11-15,PETR4.SA,0.013601237724532459
1970-11-16,PETR4.SA,0.013661228682140793
1970-11-17,PETR4.SA,0.013638044237196187
1970-11-18,PETR4.SA,0.01337341667219172
1970-11-19,PETR4.SA,0.013061789624994243
1970-11-20,PETR4.SA,0.01099916174432826
1970-11-21,PETR4.SA,0.011645803749458658
1970-11-22,PETR4.SA,0.011646319454524738
1970-11-23,PETR4.SA,0.011358804497179145
1970-11-24,PETR4.SA,0.01200021619531464
1970-11-25,PETR4.SA,0.012331968343884623
1970-11-26,PETR4.SA,0.012408695832953582
1970-11-27,PETR4.SA,0.011628925146348166
1970-11-28,PETR4.SA,0.01141783563767131
1970-11-29,PETR4.SA,0.0174351984032134
1970-11-30,PETR4.SA,0.017461274240304327
1970-12-01,PETR4.SA,0.017408392398293296
1970-12-02,PETR4.SA,0.01763456840395939
1970-12-03,PETR4.SA,0.017152469516603777
1970-12-04,PETR4.SA,0.017033460320794197
1970-12-05,PETR4.SA,0.016805997275871162
1970-12-06,PETR4.SA,0.017401462909083502
1970-12-07,PETR4.SA,0.022542607586639552
1970-12-08,PETR4.SA,0.023290381894982594
1970-12-09,PETR4.SA,0.023426430230974068
1970-12-10,PETR4.SA,0.02294795460806797
1970-12-11,PETR4.SA,0.021965222787214272
1970-12-12,PETR4.SA,0.022390737487882926
1970-12-13,PETR4.SA,0.022413142826727156
1970-12-14,PETR4.SA,0.02132195426987363
1970-12-15,PETR4.SA,0.02163090222068666
1970-12-16,PETR4.SA,0.02212168788642363
1970-12-17,PETR4.SA,0.022135107065047094
1970-12-18,PETR4.SA,0.02323407678926807
1970-12-19,PETR4.SA,0.019822097943808625
1970-12-20,PETR4.SA,0.019827473924202817
1970-12-21,PETR4.SA,0.01955113691581653
1970-12-22,PETR4.SA,0.019174193212684758
1970-12-23,PETR4.SA,0.020381118375627522
1970-12-24,PETR4.SA,0.020909133257754745
1970-12-25,PETR4.SA,0.02097284759334742
1970-12-26,PETR4.SA,0.023131166926876584
1970-12-27,PETR4.SA,0.019104146682159283
1970-12-28,PETR4.SA,0.018650276872263692
1970-12-29,PETR4.SA,0.018483729985533635
1970-12-30,PETR4.SA,0.019934433676405332
1970-12-31,PETR4.SA,0.019938529497044957
1971-01-01,PETR4.SA,0.020029032626808597
1971-01-02,PETR4.SA,0.019954569502866153
1971-01-03,PETR4.SA,0.02003888680887007
1971-01-04,PETR4.SA,0.019893932335104034
1971-01-05,PETR4.SA,0.019273877961622714
1971-01-06,PETR4.SA,0.019667179028641596
1971-01-07,PETR4.SA,0.01874010670305612
1971-01-08,PETR4.SA,0.0190435777562996
1971-01-09,PETR4.SA,0.018876646205397002
1971-01-10,PETR4.SA,0.019298872367403307
1971-01-11,PETR4.SA,0.019481596914006367
1971-01-12,PETR4.SA,0.01747833583575624
1971-01-13,PETR4.SA,0.017985785330857585
1971-01-14,PETR4.SA,0.017974230014525215
1971-01-15,PETR4.SA,0.013674152641229172
1971-01-16,PETR4.SA,0.013337061301147302
1971-01-17,PETR4.SA,0.012042179931494593
1971-01-18,PETR4.SA,0.012078271468251295
1971-01-19,PETR4.SA,0.010535369530710145
1971-01-20,PETR4.SA,0.010525346823703315
1971-01-21,PETR4.SA,0.010184758973765872
1971-01-22,PETR4.SA,0.010173987874087635
1971-01-23,PETR4.SA,0.011203063335578117
1971-01-24,PETR4.SA,0.0116386556207979
1971-01-25,PETR4.SA,0.011756190160002572
1971-01-26,PETR4.SA,0.011162641711869039
1971-01-27,PETR4.SA,0.010959767520185893
1971-01-28,PETR4.SA,0.011163458175827938
1971-01-29,PETR4.SA,0.01119731401715135
1971-01-30,PETR4.SA,0.011723650730830827
1971-01-31,PETR4.SA,0.011818483780767865
1971-02-01,PETR4.SA,0.013475421850595456
1971-02-02,PETR4.SA,0.01194307075187166
1971-02-03,PETR4.SA,0.01281540984823456
1971-02-04,PETR4.SA,0.012723613788115781
1971-02-05,PETR4.SA,0.013220891492102604
1971-02-06,PETR4.SA,0.013309685502370246
1971-02-07,PETR4.SA,0.014211648598169504
1971-02-08,PETR4.SA,0.014248312963880726
1971-02-09,PETR4.SA,0.014807482248425652
1971-02-10,PETR4.SA,0.015248847203954618
1971-02-11,PETR4.SA,0.015249158491817356
1971-02-12,PETR4.SA,0.014524857935398126
1971-02-13,PETR4.SA,0.014212781042476492
1971-02-14,PETR4.SA,0.014202743516944987
1971-02-15,PETR4.SA,0.015301985580471057
1971-02-16,PETR4.SA,0.015350849968465962
1971-02-17,PETR4.SA,0.021462336933090805
1971-02-18,PETR4.SA,0.02169523035145728
1971-02-19,PETR4.SA,0.021474925499986114
1971-02-20,PETR4.SA,0.021177558330780596
1971-02-21,PETR4.SA,0.019641066288840808
1971-02-22,PETR4.SA,0.019865160862336213
1971-02-23,PETR4.SA,0.019953614150883855
1971-02-24,PETR4.SA,0.019938263823899363
1971-02-25,PETR4.SA,0.019802010666235458
1971-02-26,PETR4.SA,0.020249097090998182
1971-02-27,PETR4.SA,0.019773724570861077
1971-02-28,PETR4.SA,0.020108548653639157
1971-03-01,PETR4.SA,0.019703421546662436
1971-03-02,PETR4.SA,0.01947147909021757
1971-03-03,PETR4.SA,0.019425210433741177
1971-03-04,PETR4.SA,0.019760694516431716
1971-03-05,PETR4.SA,0.01976533193644691
1971-03-06,PETR4.SA,0.020391518867768958
1971-03-07,PETR4.SA,0.01972410045892412
1971-03-08,PETR4.SA,0.019688632520094215
1971-03-09,PETR4.SA,0.01092261769756023
1971-03-10,PETR4.SA,0.010813868152519083
1971-03-11,PETR4.SA,0.010333376135691907
1971-03-12,PETR4.SA,0.011115430332040675
1971-03-13,PETR4.SA,0.01105109004630461
1971-03-14,PETR4.SA,0.01098888758964869
1971-03-15,PETR4.SA,0.012716114533169315
1971-03-16,PETR4.SA,0.013191806133777143
1971-03-17,PETR4.SA,0.01347641734495856
1971-03-18,PETR4.SA,0.012707265331982704
1971-03-19,PETR4.SA,0.012856985109312406
1971-03-20,PETR4.SA,0.013128476460138745
1971-03-21,PETR4.SA,0.013336201656156349
1971-03-22,PETR4.SA,0.013300449562098828
1971-03-23,PETR4.SA,0.013242034739093089
1971-03-24,PETR4.SA,0.012914026838697768
1971-03-25,PETR4.SA,0.013018346605447598
1971-03-26,PETR4.SA,0.011737016608761114
1971-03-27,PETR4.SA,0.011896406611806666
1971-03-28,PETR4.SA,0.011921534912773982
1971-03-29,PETR4.SA,0.012260240420250649
1971-03-30,PETR4.SA,0.012231899052597724
1971-03-31,PETR4.SA,0.012333774606602765
1971-04-01,PETR4.SA,0.01153304640356771
1971-04-02,PETR4.SA,0.011619046857587799
1971-04-03,PETR4.SA,0.011607453409154065
1971-04-04,PETR4.SA,0.009836187220968393
1971-04-05,PETR4.SA,0.009194228449631456
1971-04-06,PETR4.SA,0.008607807807689412
1971-04-07,PETR4.SA,0.008951312494823527
1971-04-08,PETR4.SA,0.008111770312363828
1971-04-09,PETR4.SA,0.007136390653764923
1971-04-10,PETR4.SA,0.006967313633008333
1971-04-11,PETR4.SA,0.006301451116281951
1971-04-12,PETR4.SA,0.007941487904641753
1971-04-13,PETR4.SA,0.007928998347384674
1971-04-14,PETR4.SA,0.009007981304259168
1971-04-15,PETR4.SA,0.008949138047199719
1971-04-16,PETR4.SA,0.009104730579603149
1971-04-17,PETR4.SA,0.01054475001359361
1971-04-18,PETR4.SA,0.010132092623233988
1971-04-19,PETR4.SA,0.010035027657825685
1971-04-20,PETR4.SA,0.01234910383349578
1971-04-21,PETR4.SA,0.012586655330472528
1971-04-22,PETR4.SA,0.012632429493452384
1971-04-23,PETR4.SA,0.012684682856487776
1971-04-24,PETR4.SA,0.013013780022234373
1971-04-25,PETR4.SA,0.012912793104023235
1971-04-26,PETR4.SA,0.012909673498420777
1971-04-27,PETR4.SA,0.012216865056402099
1971-04-28,PETR4.SA,0.012483932950839235
1971-04-29,PETR4.SA,0.012376465370546517
1971-04-30,PETR4.SA,0.013213625502704272
1971-05-01,PETR4.SA,0.013985310279812476
1971-05-02,PETR4.SA,0.013667336896626666
1971-05-03,PETR4.SA,0.013681552476404547
1971-05-04,PETR4.SA,0.019238791062382875
1971-05-05,PETR4.SA,0.019313653604664523
1971-05-06,PETR4.SA,0.019237390920966865
1971-05-07,PETR4.SA,0.018536905997230412
1971-05-08,PETR4.SA,0.019324894332990165
1971-05-09,PETR4.SA,0.019319900162383344
1971-05-10,PETR4.SA,0.01690413490741882
1971-05-11,PETR4.SA,0.016909966566156103
1971-05-12,PETR4.SA,0.017940949187075752
1971-05-13,PETR4.SA,0.017942641866827813
1971-05-14,PETR4.SA,0.018382637432055197
1971-05-15,PETR4.SA,0.01871796082316728
1971-05-16,PETR4.SA,0.01866442348848189
1971-05-17,PETR4.SA,0.018428625099501716
1971-05-18,PETR4.SA,0.01927066778030283
1971-05-19,PETR4.SA,0.019057694024019446
1971-05-20,PETR4.SA,0.01893697474059435
1971-05-21,PETR4.SA,0.017785623540569014
1971-05-22,PETR4.SA,0.01778049640765187
1971-05-23,PETR4.SA,0.017480629469748956
1971-05-24,PETR4.SA,0.012878250534829772
1971-05-25,PETR4.SA,0.012881856946344018
1971-05-26,PETR4.SA,0.01291911615789783
1971-05-27,PETR4.SA,0.012714490720490109
1971-05-28,PETR4.SA,0.01128914435215986
1971-05-29,PETR4.SA,0.01132515606874661
1971-05-30,PETR4.SA,0.011277348463877146
1971-05-31,PETR4.SA,0.011335307261048488
1971-06-01,PETR4.SA,0.009407044731900112
1971-06-02,PETR4.SA,0.009366307970106715
1971-06-03,PETR4.SA,0.009033554190022781
1971-06-04,PETR4.SA,0.00881570775201702
1971-06-05,PETR4.SA,0.008516817974582442
1971-06-06,PETR4.SA,0.008531957634362288
1971-06-07,PETR4.SA,0.0076057448540810665
1971-06-08,PETR4.SA,0.007559018197799319
1971-06-09,PETR4.SA,0.007509330666064158
1971-06-10,PETR4.SA,0.0075815860346933614
1971-06-11,PETR4.SA,0.007708039922130709
1971-06-12,PETR4.SA,0.0075574267335397185
1971-06-13,PETR4.SA,0.007653643065655182
1971-06-14,PETR4.SA,0.007575613341298186
1971-06-15,PETR4.SA,0.01029618568285585
1971-06-16,PETR4.SA,0.010369017645834094
1971-06-17,PETR4.SA,0.011093122046453602
1971-06-18,PETR4.SA,0.010968634235067908
1971-06-19,PETR4.SA,0.010771394574072961
1971-06-20,PETR4.SA,0.010700110834052513
1971-06-21,PETR4.SA,0.010485052388941082
1971-06-22,PETR4.SA,0.010548802916100395
1971-06-23,PETR4.SA,0.0104129313039245
