date,returns,volatility,symbol,close,prev_vol,is_alert
2023-01-03,-0.025631094703935542,NA,PETR4.SA,22.34000015258789,NA,FALSE
2023-01-04,0.031286935872021804,NA,PETR4.SA,23.049999237060547,NA,FALSE
2023-01-05,0.03537551703729225,NA,PETR4.SA,23.8799991607666,NA,FALSE
2023-01-06,-0.005879873840290983,NA,PETR4.SA,23.739999771118164,NA,FALSE
2023-01-09,0.005461095968905649,NA,PETR4.SA,23.8700008392334,NA,FALSE
2023-01-10,0.009174347451617493,NA,PETR4.SA,24.09000015258789,NA,FALSE
2023-01-11,0.007856171510733923,NA,PETR4.SA,24.280000686645508,NA,FALSE
2023-01-12,0.014312183587230631,NA,PETR4.SA,24.6299991607666,NA,FALSE
2023-01-13,-0.0024390039463995095,NA,PETR4.SA,24.56999969482422,NA,FALSE
2023-01-16,-0.02180702636191434,NA,PETR4.SA,24.040000915527344,NA,FALSE
2023-01-17,0.05974332866353027,NA,PETR4.SA,25.520000457763672,NA,FALSE
2023-01-18,-0.01779057641678161,NA,PETR4.SA,25.06999969482422,NA,FALSE
2023-01-19,0.03218487019139138,NA,PETR4.SA,25.889999389648438,NA,FALSE
2023-01-20,0.01837026200185754,NA,PETR4.SA,26.3700008392334,NA,FALSE
2023-01-23,0.015801685540232313,NA,PETR4.SA,26.790000915527344,NA,FALSE
2023-01-24,-0.007117487602116057,NA,PETR4.SA,26.600000381469727,NA,FALSE
2023-01-25,0.012700960677562545,NA,PETR4.SA,26.940000534057617,NA,FALSE
2023-01-26,-0.025946201768550115,NA,PETR4.SA,26.25,NA,FALSE
2023-01-27,-0.02429265981208184,NA,PETR4.SA,25.6200008392334,NA,FALSE
2023-01-30,0.0050612978841941825,0.023074090092383568,PETR4.SA,25.75,NA,FALSE
2023-01-31,0.012350589129651368,0.02188139310867164,PETR4.SA,26.06999969482422,0.023074090092383568,FALSE
2023-02-01,-0.01390523057137516,0.021651880254891346,PETR4.SA,25.709999084472656,0.02188139310867164,FALSE
2023-02-02,-0.04739085593101944,0.02346683390579303,PETR4.SA,24.520000457763672,0.021651880254891346,FALSE
2023-02-03,0.01095125324141355,0.023496731586953847,PETR4.SA,24.790000915527344,0.02346683390579303,FALSE
2023-02-06,0.03915864116743961,0.02491120153237542,PETR4.SA,25.780000686645508,0.023496731586953847,FALSE
2023-02-07,-0.0062256949203041145,0.02497584943588455,PETR4.SA,25.6200008392334,0.02491120153237542,FALSE
2023-02-08,0.016644409686321637,0.025141084463500597,PETR4.SA,26.049999237060547,0.02497584943588455,FALSE
2023-02-09,-0.0046171275920832144,0.02506955311407977,PETR4.SA,25.93000030517578,0.025141084463500597,FALSE
2023-02-10,0.030011711650844486,0.025768562405667286,PETR4.SA,26.719999313354492,0.02506955311407977,FALSE
2023-02-13,0.0029895360782865588,0.025037861855502337,PETR4.SA,26.799999237060547,0.025768562405667286,FALSE
2023-02-14,-0.003738265068205404,0.021575015814869626,PETR4.SA,26.700000762939453,0.025037861855502337,FALSE
2023-02-15,0.0014969691335520174,0.02105643896531907,PETR4.SA,26.739999771118164,0.021575015814869626,FALSE
2023-02-16,0.00410527204804545,0.01992980390266353,PETR4.SA,26.850000381469727,0.02105643896531907,FALSE
2023-02-17,-0.01538779997997608,0.019883862883663627,PETR4.SA,26.440000534057617,0.01992980390266353,FALSE
2023-02-22,-0.026055125061019258,0.020345263201090306,PETR4.SA,25.760000228881836,0.019883862883663627,FALSE
2023-02-23,0.030206808830681275,0.02152493705960374,PETR4.SA,26.549999237060547,0.020345263201090306,FALSE
2023-02-24,-0.024786764975067044,0.021979517824992228,PETR4.SA,25.899999618530273,0.02152493705960374,FALSE
2023-02-27,0.009606221946247828,0.02136737235247689,PETR4.SA,26.149999618530273,0.021979517824992228,FALSE
2023-02-28,-0.035419147318385136,0.022158131917270216,PETR4.SA,25.239999771118164,0.02136737235247689,FALSE
2023-03-01,0.0023743369729705144,0.022129187604391,PETR4.SA,25.299999237060547,0.022158131917270216,FALSE
2023-03-02,-0.026433251683207093,0.022602877597647213,PETR4.SA,24.639999389648438,0.022129187604391,FALSE
2023-03-03,0.042119907692976355,0.02454508484136667,PETR4.SA,25.700000762939453,0.022602877597647213,FALSE
2023-03-06,0.010065834981507926,0.021932146207279443,PETR4.SA,25.959999084472656,0.02454508484136667,FALSE
2023-03-07,-0.033688995233306596,0.023293882550820613,PETR4.SA,25.100000381469727,0.021932146207279443,FALSE
2023-03-08,0.012668407426908335,0.021684845237677667,PETR4.SA,25.420000076293945,0.023293882550820613,FALSE
2023-03-09,-0.004336715306267447,0.021663628969809737,PETR4.SA,25.309999465942383,0.021684845237677667,FALSE
2023-03-10,-0.01312406708415148,0.02143730241171134,PETR4.SA,24.979999542236328,0.021663628969809737,FALSE
2023-03-13,-0.03213613967266937,0.022466031233450087,PETR4.SA,24.190000534057617,0.02143730241171134,FALSE
2023-03-14,-0.017935842572037064,0.0212289797804366,PETR4.SA,23.760000228881836,0.022466031233450087,FALSE
2023-03-15,-0.017834870731495034,0.021282173982835384,PETR4.SA,23.34000015258789,0.0212289797804366,FALSE
2023-03-16,-0.003433476465357188,0.02128467491754103,PETR4.SA,23.260000228881836,0.021282173982835384,FALSE
2023-03-17,0.01069071535682209,0.021572817295281745,PETR4.SA,23.510000228881836,0.02128467491754103,FALSE
2023-03-20,-0.024979762108657155,0.021803857074155004,PETR4.SA,22.93000030517578,0.021572817295281745,FALSE
2023-03-21,0.020289895882699582,0.022603062770348698,PETR4.SA,23.399999618530273,0.021803857074155004,FALSE
2023-03-22,-0.002995923298399372,0.02211481990584769,PETR4.SA,23.329999923706055,0.022603062770348698,FALSE
2023-03-23,-0.02297958026499325,0.020824358661011417,PETR4.SA,22.799999237060547,0.02211481990584769,FALSE
2023-03-24,-4.3861906821796026e-4,0.020476351863916137,PETR4.SA,22.790000915527344,0.020824358661011417,FALSE
2023-03-27,0.016967967647163906,0.020842054686524045,PETR4.SA,23.18000030517578,0.020476351863916137,FALSE
2023-03-28,0.0175330488108294,0.020267314597785854,PETR4.SA,23.59000015258789,0.020842054686524045,FALSE
2023-03-29,0.013055543088475119,0.020565472684302196,PETR4.SA,23.899999618530273,0.020267314597785854,FALSE
2023-03-30,0.0029245768238674863,0.019827810168520785,PETR4.SA,23.969999313354492,0.020565472684302196,FALSE
2023-03-31,-0.021932492373236467,0.017464145083156163,PETR4.SA,23.450000762939453,0.019827810168520785,FALSE
2023-04-03,0.04339433419112648,0.02029583315542526,PETR4.SA,24.489999771118164,0.017464145083156163,FALSE
2023-04-04,-0.009023823018339261,0.01903782478925762,PETR4.SA,24.270000457763672,0.02029583315542526,FALSE
2023-04-05,0.003290826594899876,0.018779533790553814,PETR4.SA,24.350000381469727,0.01903782478925762,FALSE
2023-04-06,-0.014478034846760579,0.018977547445492834,PETR4.SA,24,0.018779533790553814,FALSE
2023-04-10,0.02102737653037945,0.01951503134880908,PETR4.SA,24.510000228881836,0.018977547445492834,FALSE
2023-04-11,0.04585214636263801,0.020710542532270497,PETR4.SA,25.65999984741211,0.01951503134880908,FALSE
2023-04-12,0.007377262470524393,0.020132409858677366,PETR4.SA,25.850000381469727,0.020710542532270497,FALSE
2023-04-13,0.006939129673991129,0.01945505416378416,PETR4.SA,26.030000686645508,0.020132409858677366,FALSE
2023-04-14,0.010319164789135193,0.019367237422146372,PETR4.SA,26.299999237060547,0.01945505416378416,FALSE
2023-04-17,0.015469082670679146,0.019455580753845184,PETR4.SA,26.709999084472656,0.019367237422146372,FALSE
2023-04-18,0.025139968145956093,0.018402966631977144,PETR4.SA,27.389999389648438,0.019455580753845184,FALSE
2023-04-19,-0.03265593205652273,0.02037839080507114,PETR4.SA,26.510000228881836,0.018402966631977144,FALSE
2023-04-20,0.006766954491358224,0.020262125392106117,PETR4.SA,26.690000534057617,0.02037839080507114,FALSE
2023-04-24,0.018928017925111007,0.019165559942426004,PETR4.SA,27.200000762939453,0.020262125392106117,FALSE
2023-04-25,-0.004052339621563927,0.019274195510284902,PETR4.SA,27.09000015258789,0.019165559942426004,FALSE
2023-04-26,-0.012630188387616315,0.019732137267283626,PETR4.SA,26.75,0.019274195510284902,FALSE
2023-04-27,-0.024599144397669637,0.020787474228188677,PETR4.SA,26.100000381469727,0.019732137267283626,FALSE
2023-04-28,-0.09646024861172275,0.030652595243575918,PETR4.SA,23.700000762939453,0.020787474228188677,FALSE
2023-05-02,-0.041349602075397396,0.0319687935060309,PETR4.SA,22.739999771118164,0.030652595243575918,FALSE
2023-05-03,-0.0035242293911648126,0.03164730334732084,PETR4.SA,22.65999984741211,0.0319687935060309,FALSE
2023-05-04,0.015762174313151966,0.030141763334887103,PETR4.SA,23.020000457763672,0.03164730334732084,FALSE
2023-05-05,0.04169040716873296,0.03170919211940045,PETR4.SA,24,0.030141763334887103,FALSE
2023-05-08,0.02102737653037945,0.03206852731926925,PETR4.SA,24.510000228881836,0.03170919211940045,FALSE
2023-05-09,0.003258655555058443,0.03188224874292724,PETR4.SA,24.59000015258789,0.03206852731926925,FALSE
2023-05-10,-0.0024429761709150455,0.031544749152770425,PETR4.SA,24.530000686645508,0.03188224874292724,FALSE
2023-05-11,0.03603270517218027,0.03086325457766304,PETR4.SA,25.43000030517578,0.031544749152770425,FALSE
2023-05-12,0.03173639760298386,0.031658796168951196,PETR4.SA,26.25,0.03086325457766304,FALSE
2023-05-15,-0.02273263579666951,0.0320472272816606,PETR4.SA,25.65999984741211,0.031658796168951196,FALSE
2023-05-16,0.024635556933650715,0.032463861859720604,PETR4.SA,26.299999237060547,0.0320472272816606,FALSE
2023-05-17,-0.024635556933650715,0.03269584172093046,PETR4.SA,25.65999984741211,0.032463861859720604,FALSE
2023-05-18,0.005828639797671453,0.032132296048791344,PETR4.SA,25.809999465942383,0.03269584172093046,FALSE
2023-05-19,-0.0015509506109281368,0.03136343609652123,PETR4.SA,25.770000457763672,0.032132296048791344,FALSE
2023-05-22,-0.005837713202155648,0.03131696667613639,PETR4.SA,25.6200008392334,0.03136343609652123,FALSE
2023-05-23,0.02429265981208184,0.03152832469748403,PETR4.SA,26.25,0.03131696667613639,FALSE
2023-05-24,0.01512314726015962,0.03174631670734761,PETR4.SA,26.649999618530273,0.03152832469748403,FALSE
2023-05-25,-0.007532949148892687,0.031666864164329664,PETR4.SA,26.450000762939453,0.03174631670734761,FALSE
2023-05-26,0.013145671900020695,0.03128144089495734,PETR4.SA,26.799999237060547,0.031666864164329664,FALSE
2023-05-29,-0.004112875622835688,0.021316617203310174,PETR4.SA,26.690000534057617,0.03128144089495734,FALSE
2023-05-30,-0.011303856038990201,0.018707485416939357,PETR4.SA,26.389999389648438,0.021316617203310174,FALSE
2023-05-31,-0.010283790848948815,0.01897519762664025,PETR4.SA,26.1200008392334,0.018707485416939357,FALSE
2023-06-01,0.03165291554723071,0.01967650474803687,PETR4.SA,26.959999084472656,0.01897519762664025,FALSE
2023-06-02,0.00812716786557477,0.0180029772372786,PETR4.SA,27.18000030517578,0.01967650474803687,FALSE
2023-06-05,0.010613055160034968,0.017700257150762278,PETR4.SA,27.469999313354492,0.0180029772372786,FALSE
2023-06-06,0.020894129658451277,0.01800878510432028,PETR4.SA,28.049999237060547,0.017700257150762278,FALSE
2023-06-07,0.028814417974799778,0.018532989265454217,PETR4.SA,28.8700008392334,0.01800878510432028,FALSE
2023-06-09,0.04768442850154653,0.019607744381302986,PETR4.SA,30.280000686645508,0.018532989265454217,FALSE
2023-06-12,0.017351844028887786,0.018972895670934322,PETR4.SA,30.809999465942383,0.019607744381302986,FALSE
2023-06-13,-0.06538272078024399,0.024267978798020208,PETR4.SA,28.860000610351562,0.018972895670934322,FALSE
2023-06-14,0.04206860993381545,0.02526964473838843,PETR4.SA,30.100000381469727,0.024267978798020208,FALSE
