date,symbol,volatility,vol_pct,vol_change,vol_lag1,vol_lag5,vol_lag10,low_vol_flag,future_vol_5d,future_vol_10d,spike_5d,spike_10d,past_vol_10d,past_vol_20d,vol_drop_pct
1970-11-24,PETR4.SA,0.01200021619531464,1.2000216195314641,6.414116981355005e-4,0.01135880449717914,0.01306178962499424,0.01340414699621738,TRUE,0.0174351984032134,0.01703346032079419,0.45290702429351154,0.41942945389973285,0.01340414699621738,0.0261432132305521,10.473854108724154
1970-11-25,PETR4.SA,0.01233196834388462,1.2331968343884618,3.3175214856997863e-4,0.01200021619531464,0.01099916174432826,0.01360123772453245,TRUE,0.01746127424030432,0.01680599727587116,0.41593570088616927,0.3627992553358439,0.01360123772453245,0.02681899172480797,9.332013794292113
1970-11-26,PETR4.SA,0.01240869583295358,1.240869583295358,7.672748906896107e-5,0.01233196834388462,0.01164580374945865,0.01366122868214079,TRUE,0.01740839239829329,0.0174014629090835,0.40291877830239764,0.4023603401471656,0.01366122868214079,0.02692170414628383,9.168522673400782
1970-11-27,PETR4.SA,0.01162892514634816,1.162892514634816,-7.797706866054209e-4,0.01240869583295358,0.01164631945452473,0.01363804423719618,TRUE,0.01763456840395939,0.02254260758663955,0.516440099323985,0.9384945128586215,0.01363804423719618,0.02767696033441493,14.73172440201053
1970-11-28,PETR4.SA,0.01141783563767131,1.141783563767131,-2.1108950867685002e-4,0.01162892514634816,0.01135880449717914,0.01337341667219172,TRUE,0.01715246951660377,0.02329038189498259,0.5022522710006405,1.0398245897094303,0.01337341667219172,0.0276860739274171,14.62289766673304
1971-01-16,PETR4.SA,0.0133370613011473,1.3337061301147302,-3.370913400818701e-4,0.01367415264122917,0.01948159691400636,0.01966717902864159,TRUE,0.01018475897376587,0.01116264171186903,-0.2363565898216467,-0.16303588475605338,0.01966717902864159,0.01910414668215928,32.18620076766297
1971-01-17,PETR4.SA,0.01204217993149459,1.204217993149459,-0.0012948813696527107,0.0133370613011473,0.01747833583575624,0.01874010670305612,TRUE,0.01017398787408763,0.01095976752018589,-0.15513736450000826,-0.0898850887020718,0.01874010670305612,0.01865027687226369,35.741134656769255
1971-01-18,PETR4.SA,0.01207827146825129,1.207827146825129,3.60915367567001e-5,0.01204217993149459,0.01798578533085758,0.0190435777562996,TRUE,0.01120306333557811,0.01116345817582793,-0.07246137288549404,-0.07574041491185396,0.0190435777562996,0.01848372998553363,36.575618180487076
1971-01-19,PETR4.SA,0.01053536953071014,1.053536953071014,-0.00154290193754115,0.01207827146825129,0.01797423001452521,0.018876646205397,TRUE,0.0116386556207979,0.01119731401715135,0.10472210650720222,0.06283068519919216,0.018876646205397,0.01993443367640533,44.188340364730756
1971-01-20,PETR4.SA,0.01052534682370331,1.052534682370331,-1.0022707006829973e-5,0.01053536953071014,0.01367415264122917,0.0192988723674033,TRUE,0.01175619016000257,0.01172365073083082,0.11694088156101173,0.113849351208922,0.0192988723674033,0.01993852949704495,45.46133772312462
1971-01-21,PETR4.SA,0.01018475897376587,1.018475897376587,-3.405878499374397e-4,0.01052534682370331,0.0133370613011473,0.01948159691400636,TRUE,0.01116264171186903,0.01181848378076786,0.09601432303130705,0.160408784460209,0.01948159691400636,0.02002903262680859,47.721128721005904
1971-01-22,PETR4.SA,0.01017398787408763,1.0173987874087629,-1.0771099678241053e-5,0.01018475897376587,0.01204217993149459,0.01747833583575624,TRUE,0.01095976752018589,0.01347542185059545,0.07723418347092599,0.32449753404132914,0.01747833583575624,0.01995456950286615,41.790866306194715
1971-01-23,PETR4.SA,0.01120306333557811,1.120306333557811,0.0010290754614904803,0.01017398787408763,0.01207827146825129,0.01798578533085758,TRUE,0.01116345817582793,0.01194307075187166,-0.0035352080554971,0.06605402416528999,0.01798578533085758,0.02003888680887007,37.711569834221216
1971-01-24,PETR4.SA,0.0116386556207979,1.16386556207979,4.3559228521979076e-4,0.01120306333557811,0.01053536953071014,0.01797423001452521,TRUE,0.01119731401715135,0.01281540984823456,-0.03792032499508686,0.10110740155708692,0.01797423001452521,0.01989393233510403,35.24809902069491
1971-01-25,PETR4.SA,0.01175619016000257,1.175619016000257,1.175345392046695e-4,0.0116386556207979,0.01052534682370331,0.01367415264122917,TRUE,0.01172365073083082,0.01272361378811578,-0.0027678549537636043,0.08229057330193762,0.01367415264122917,0.01927387796162271,14.026188909459144
1971-01-26,PETR4.SA,0.01116264171186903,1.116264171186903,-5.9354844813354e-4,0.01175619016000257,0.01018475897376587,0.0133370613011473,TRUE,0.01181848378076786,0.0132208914921026,0.05875330283166617,0.18438733709826693,0.0133370613011473,0.01966717902864159,16.303588475605338
1971-01-27,PETR4.SA,0.01095976752018589,1.095976752018589,-2.028741916831403e-4,0.01116264171186903,0.01017398787408763,0.01204217993149459,TRUE,0.01347542185059545,0.01330968550237024,0.22953537342614105,0.21441312307548782,0.01204217993149459,0.01874010670305612,8.98850887020718
1971-01-28,PETR4.SA,0.01116345817582793,1.116345817582793,2.0369065564204009e-4,0.01095976752018589,0.01120306333557811,0.01207827146825129,TRUE,0.01194307075187166,0.0142116485981695,0.06983611742567498,0.27305073162201404,0.01207827146825129,0.0190435777562996,7.574041491185396
1971-01-29,PETR4.SA,0.01119731401715135,1.119731401715135,3.3855841323419955e-5,0.01116345817582793,0.0116386556207979,0.01053536953071014,TRUE,0.01281540984823456,0.01424831296388072,0.14450749783427635,0.2724759654017062,0.01053536953071014,0.018876646205397,-6.283068519919216
1971-01-30,PETR4.SA,0.01172365073083082,1.172365073083082,5.263367136794702e-4,0.01119731401715135,0.01175619016000257,0.01052534682370331,TRUE,0.01272361378811578,0.01480748224842565,0.0852945110907526,0.2630436191249693,0.01052534682370331,0.0192988723674033,-11.3849351208922
1971-01-31,PETR4.SA,0.01181848378076786,1.1818483780767859,9.483304993703964e-5,0.01172365073083082,0.01116264171186903,0.01018475897376587,TRUE,0.0132208914921026,0.01524884720395461,0.11866223598130832,0.29025410423365455,0.01018475897376587,0.01948159691400636,-16.0408784460209
1971-02-02,PETR4.SA,0.01194307075187166,1.194307075187166,-0.001532351098723789,0.01347542185059545,0.01116345817582793,0.01120306333557811,TRUE,0.0142116485981695,0.01452485793539812,0.1899492930611936,0.21617448620756557,0.01120306333557811,0.01798578533085758,-6.6054024165289995
1971-02-03,PETR4.SA,0.01281540984823456,1.281540984823456,8.723390963629e-4,0.01194307075187166,0.01119731401715135,0.0116386556207979,TRUE,0.01424831296388072,0.01421278104247649,0.1118109473372446,0.10903835388724849,0.0116386556207979,0.01797423001452521,-10.110740155708692
1971-02-04,PETR4.SA,0.01272361378811578,1.272361378811578,-9.179606011878137e-5,0.01281540984823456,0.01172365073083082,0.01175619016000257,TRUE,0.01480748224842565,0.01420274351694498,0.16377960656557056,0.11625075654298393,0.01175619016000257,0.01367415264122917,-8.229057330193761
