symbol,event,date,price,strike,qty,premium_per_share,cash_after,stock_after,called
ABEV3.SA,SELL_CALL,2024-04-19,11.949999809265137,15.865499639511109,300,1.6828896026498206e-6,1242.5155325721755,300,NA
ABEV3.SA,CALL_EXPIRY,2024-05-17,12.380000114440918,15.865499639511109,300,1.6828896026498206e-6,1242.5155325721755,300,FALSE
ABEV3.SA,SELL_CALL,2024-05-17,12.380000114440918,15.865499639511109,300,3.5694801587340605e-4,1242.6226169769375,300,NA
ABEV3.SA,CALL_EXPIRY,2024-06-21,11.279999732971191,15.865499639511109,300,3.5694801587340605e-4,1242.6226169769375,300,FALSE
ABEV3.SA,SELL_CALL,2024-06-21,11.279999732971191,15.865499639511109,300,1.7933649153015778e-10,1242.6226170307384,300,NA
ABEV3.SA,CALL_EXPIRY,2024-07-19,11.729999542236328,15.865499639511109,300,1.7933649153015778e-10,1242.6226170307384,300,FALSE
ABEV3.SA,SELL_CALL,2024-07-19,11.729999542236328,15.865499639511109,300,2.1695909171371996e-9,1242.6226176816158,300,NA
ABEV3.SA,CALL_EXPIRY,2024-08-16,13.010000228881836,15.865499639511109,300,2.1695909171371996e-9,1242.6226176816158,300,FALSE
ABEV3.SA,SELL_CALL,2024-08-16,13.010000228881836,15.865499639511109,300,5.21157268315562e-4,1242.7789648621106,300,NA
ABEV3.SA,CALL_EXPIRY,2024-09-20,12.760000228881836,15.865499639511109,300,5.21157268315562e-4,1242.7789648621106,300,FALSE
ABEV3.SA,SELL_CALL,2024-09-20,12.760000228881836,15.865499639511109,300,1.2119785220909883e-5,1242.7826007976769,300,NA
ABEV3.SA,CALL_EXPIRY,2024-10-18,12.880000114440918,15.865499639511109,300,1.2119785220909883e-5,1242.7826007976769,300,FALSE
ABEV3.SA,SELL_CALL,2024-10-18,12.880000114440918,15.865499639511109,300,1.1022129048971277e-4,1242.8156671848237,300,NA
ABEV3.SA,CALL_EXPIRY,2024-11-14,12.640000343322754,15.865499639511109,300,1.1022129048971277e-4,1242.8156671848237,300,FALSE
ABEV3.SA,SELL_CALL,2024-11-18,12.420000076293945,15.865499639511109,300,6.8173820386351015e-6,1242.8177123994353,300,NA
ABEV3.SA,CALL_EXPIRY,2024-12-20,12.229999542236328,15.865499639511109,300,6.8173820386351015e-6,1242.8177123994353,300,FALSE
ABEV3.SA,SELL_CALL,2024-12-20,12.229999542236328,15.865499639511109,300,6.598824214844069e-4,1243.0156771258808,300,NA
ABEV3.SA,CALL_EXPIRY,2025-01-17,11.09000015258789,15.865499639511109,300,6.598824214844069e-4,1243.0156771258808,300,FALSE
ABEV3.SA,SELL_CALL,2025-01-17,11.09000015258789,15.865499639511109,300,6.385183257090303e-5,1243.034832675652,300,NA
ABEV3.SA,CALL_EXPIRY,2025-02-21,11.119999885559082,15.865499639511109,300,6.385183257090303e-5,1243.034832675652,300,FALSE
ABEV3.SA,SELL_CALL,2025-02-21,11.119999885559082,15.865499639511109,300,9.680402818274046e-6,1243.0377367964975,300,NA
ABEV3.SA,CALL_EXPIRY,2025-03-21,13.729999542236328,15.865499639511109,300,9.680402818274046e-6,1243.0377367964975,300,FALSE
ABEV3.SA,SELL_CALL,2025-03-21,13.729999542236328,15.865499639511109,300,0.02102822700044893,1249.3462048966321,300,NA
ABEV3.SA,CALL_EXPIRY,2025-04-17,14,15.865499639511109,300,0.02102822700044893,1249.3462048966321,300,FALSE
ABEV3.SA,SELL_CALL,2025-04-22,14.020000457763672,15.865499639511109,300,0.024930376329818205,1256.8253177955776,300,NA
ABEV3.SA,CALL_EXPIRY,2025-05-16,14.390000343322754,15.865499639511109,300,0.024930376329818205,1256.8253177955776,300,FALSE
ABEV3.SA,SELL_CALL,2025-05-16,14.390000343322754,15.865499639511109,300,0.11189331189520324,1290.3933113641385,300,NA
ABEV3.SA,CALL_EXPIRY,2025-06-20,13.529999732971191,15.865499639511109,300,0.11189331189520324,1290.3933113641385,300,FALSE
ABEV3.SA,SELL_CALL,2025-06-20,13.529999732971191,15.865499639511109,300,0.0011933665242896269,1290.7513213214254,300,NA
ABEV3.SA,CALL_EXPIRY,2025-07-18,13.319999694824219,15.865499639511109,300,0.0011933665242896269,1290.7513213214254,300,FALSE
ABEV3.SA,SELL_CALL,2025-07-18,13.319999694824219,15.865499639511109,300,3.1003203628699946e-4,1290.8443309323115,300,NA
ABEV3.SA,CALL_EXPIRY,2025-08-15,12.039999961853027,15.865499639511109,300,3.1003203628699946e-4,1290.8443309323115,300,FALSE
ABEV3.SA,SELL_CALL,2025-08-15,12.039999961853027,15.865499639511109,300,2.2542311005113768e-5,1290.851093625613,300,NA
ABEV3.SA,CALL_EXPIRY,2025-09-19,12.550000190734863,15.865499639511109,300,2.2542311005113768e-5,1290.851093625613,300,FALSE
ABEV3.SA,SELL_CALL,2025-09-19,12.550000190734863,15.865499639511109,300,6.17519274379928e-5,1290.8696192038444,300,NA
ABEV3.SA,CALL_EXPIRY,2025-10-17,12.369999885559082,15.865499639511109,300,6.17519274379928e-5,1290.8696192038444,300,FALSE
ABEV3.SA,SELL_CALL,2025-10-17,12.369999885559082,15.865499639511109,300,7.896638955051487e-5,1290.8933091207095,300,NA
ABEV3.SA,CALL_EXPIRY,2025-11-21,13.619999885559082,15.865499639511109,300,7.896638955051487e-5,1290.8933091207095,300,FALSE
ABEV3.SA,SELL_CALL,2025-11-21,13.619999885559082,15.865499639511109,300,0.004337215055314869,1292.194473637304,300,NA
ABEV3.SA,CALL_EXPIRY,2025-12-19,13.279999732971191,15.865499639511109,300,0.004337215055314869,1292.194473637304,300,FALSE
ABEV3.SA,SELL_CALL,2025-12-19,13.279999732971191,15.865499639511109,300,0.0028290190328068288,1293.0431793471462,300,NA
ABEV3.SA,CALL_EXPIRY,2026-01-16,14.100000381469727,15.865499639511109,300,0.0028290190328068288,1293.0431793471462,300,FALSE
ABEV3.SA,SELL_CALL,2026-01-16,14.100000381469727,15.865499639511109,300,0.04642136075187708,1306.9695875727093,300,NA
ABEV3.SA,CALL_EXPIRY,2026-02-20,16.030000686645508,15.865499639511109,300,0.04642136075187708,6066.619479426042,0,TRUE
ABEV3.SA,REBUY,2026-02-23,16.190000534057617,NA,300,NA,1209.6193192087567,300,NA
ABEV3.SA,SELL_CALL,2026-02-23,16.190000534057617,16.9995005607605,300,0.18517956742390407,1265.173189435928,300,NA
ABEV3.SA,CALL_EXPIRY,2026-03-20,14.470000267028809,16.9995005607605,300,0.18517956742390407,1265.173189435928,300,FALSE
ABEV3.SA,SELL_CALL,2026-03-20,14.470000267028809,16.9995005607605,300,1.1929654480808544e-4,1265.2089783993704,300,NA
ABEV3.SA,CALL_EXPIRY,2026-04-02,15.279999732971191,16.9995005607605,300,1.1929654480808544e-4,1265.2089783993704,300,FALSE
