symbol,date,close,cash,stock_qty,cost_basis,equity,open_call
PETR4.SA,2023-01-27,25.6200008392334,2687.195493106054,100,26.790000915527344,5249.1955770293935,TRUE
PETR4.SA,2023-01-30,25.75,2687.195493106054,100,26.790000915527344,5262.195493106054,TRUE
PETR4.SA,2023-01-31,26.06999969482422,2687.195493106054,100,26.790000915527344,5294.1954625884755,TRUE
PETR4.SA,2023-02-01,25.709999084472656,2687.195493106054,100,26.790000915527344,5258.195401553319,TRUE
PETR4.SA,2023-02-02,24.520000457763672,2687.195493106054,100,26.790000915527344,5139.195538882421,TRUE
PETR4.SA,2023-02-03,24.790000915527344,2687.195493106054,100,26.790000915527344,5166.195584658788,TRUE
PETR4.SA,2023-02-06,25.780000686645508,2687.195493106054,100,26.790000915527344,5265.195561770604,TRUE
PETR4.SA,2023-02-07,25.6200008392334,2687.195493106054,100,26.790000915527344,5249.1955770293935,TRUE
PETR4.SA,2023-02-08,26.049999237060547,2687.195493106054,100,26.790000915527344,5292.195416812108,TRUE
PETR4.SA,2023-02-09,25.93000030517578,2687.195493106054,100,26.790000915527344,5280.195523623632,TRUE
PETR4.SA,2023-02-10,26.719999313354492,2687.195493106054,100,26.790000915527344,5359.195424441503,TRUE
PETR4.SA,2023-02-13,26.799999237060547,2687.195493106054,100,26.790000915527344,5367.195416812108,TRUE
PETR4.SA,2023-02-14,26.700000762939453,2687.195493106054,100,26.790000915527344,5357.195569399999,TRUE
PETR4.SA,2023-02-15,26.739999771118164,2687.195493106054,100,26.790000915527344,5361.19547021787,TRUE
PETR4.SA,2023-02-16,26.850000381469727,2687.195493106054,100,26.790000915527344,5372.195531253026,TRUE
PETR4.SA,2023-02-17,26.440000534057617,2742.612685630578,100,26.790000915527344,5386.61273903634,TRUE
PETR4.SA,2023-02-22,25.760000228881836,2742.612685630578,100,26.790000915527344,5318.612708518762,TRUE
PETR4.SA,2023-02-23,26.549999237060547,2742.612685630578,100,26.790000915527344,5397.612609336633,TRUE
PETR4.SA,2023-02-24,25.899999618530273,2742.612685630578,100,26.790000915527344,5332.6126474836055,TRUE
PETR4.SA,2023-02-27,26.149999618530273,2742.612685630578,100,26.790000915527344,5357.6126474836055,TRUE
PETR4.SA,2023-02-28,25.239999771118164,2742.612685630578,100,26.790000915527344,5266.612662742395,TRUE
PETR4.SA,2023-03-01,25.299999237060547,2742.612685630578,100,26.790000915527344,5272.612609336633,TRUE
PETR4.SA,2023-03-02,24.639999389648438,2742.612685630578,100,26.790000915527344,5206.612624595422,TRUE
PETR4.SA,2023-03-03,25.700000762939453,2742.612685630578,100,26.790000915527344,5312.6127619245235,TRUE
PETR4.SA,2023-03-06,25.959999084472656,2742.612685630578,100,26.790000915527344,5338.612594077844,TRUE
PETR4.SA,2023-03-07,25.100000381469727,2742.612685630578,100,26.790000915527344,5252.612723777551,TRUE
PETR4.SA,2023-03-08,25.420000076293945,2742.612685630578,100,26.790000915527344,5284.612693259973,TRUE
PETR4.SA,2023-03-09,25.309999465942383,2742.612685630578,100,26.790000915527344,5273.6126322248165,TRUE
PETR4.SA,2023-03-10,24.979999542236328,2742.612685630578,100,26.790000915527344,5240.612639854211,TRUE
PETR4.SA,2023-03-13,24.190000534057617,2742.612685630578,100,26.790000915527344,5161.61273903634,TRUE
PETR4.SA,2023-03-14,23.760000228881836,2742.612685630578,100,26.790000915527344,5118.612708518762,TRUE
PETR4.SA,2023-03-15,23.34000015258789,2742.612685630578,100,26.790000915527344,5076.612700889367,TRUE
PETR4.SA,2023-03-16,23.260000228881836,2742.612685630578,100,26.790000915527344,5068.612708518762,TRUE
PETR4.SA,2023-03-17,23.510000228881836,2752.056575269529,100,26.790000915527344,5103.056598157713,TRUE
PETR4.SA,2023-03-20,22.93000030517578,2752.056575269529,100,26.790000915527344,5045.056605787107,TRUE
PETR4.SA,2023-03-21,23.399999618530273,2752.056575269529,100,26.790000915527344,5092.056537122557,TRUE
PETR4.SA,2023-03-22,23.329999923706055,2752.056575269529,100,26.790000915527344,5085.056567640135,TRUE
PETR4.SA,2023-03-23,22.799999237060547,2752.056575269529,100,26.790000915527344,5032.056498975584,TRUE
PETR4.SA,2023-03-24,22.790000915527344,2752.056575269529,100,26.790000915527344,5031.056666822264,TRUE
PETR4.SA,2023-03-27,23.18000030517578,2752.056575269529,100,26.790000915527344,5070.056605787107,TRUE
PETR4.SA,2023-03-28,23.59000015258789,2752.056575269529,100,26.790000915527344,5111.056590528318,TRUE
PETR4.SA,2023-03-29,23.899999618530273,2752.056575269529,100,26.790000915527344,5142.056537122557,TRUE
PETR4.SA,2023-03-30,23.969999313354492,2752.056575269529,100,26.790000915527344,5149.0565066049785,TRUE
PETR4.SA,2023-03-31,23.450000762939453,2752.056575269529,100,26.790000915527344,5097.056651563475,TRUE
PETR4.SA,2023-04-03,24.489999771118164,2752.056575269529,100,26.790000915527344,5201.056552381346,TRUE
PETR4.SA,2023-04-04,24.270000457763672,2752.056575269529,100,26.790000915527344,5179.0566210458965,TRUE
PETR4.SA,2023-04-05,24.350000381469727,2752.056575269529,100,26.790000915527344,5187.056613416502,TRUE
PETR4.SA,2023-04-06,24,2752.056575269529,100,26.790000915527344,5152.056575269529,TRUE
PETR4.SA,2023-04-10,24.510000228881836,2752.056575269529,100,26.790000915527344,5203.056598157713,TRUE
PETR4.SA,2023-04-11,25.65999984741211,2752.056575269529,100,26.790000915527344,5318.05656001074,TRUE
PETR4.SA,2023-04-12,25.850000381469727,2752.056575269529,100,26.790000915527344,5337.056613416502,TRUE
PETR4.SA,2023-04-13,26.030000686645508,2752.056575269529,100,26.790000915527344,5355.05664393408,TRUE
PETR4.SA,2023-04-14,26.299999237060547,2752.056575269529,100,26.790000915527344,5382.056498975584,TRUE
PETR4.SA,2023-04-17,26.709999084472656,2752.056575269529,100,26.790000915527344,5423.056483716795,TRUE
PETR4.SA,2023-04-18,27.389999389648438,2752.056575269529,100,26.790000915527344,5491.056514234373,TRUE
PETR4.SA,2023-04-19,26.510000228881836,2752.056575269529,100,26.790000915527344,5403.056598157713,TRUE
PETR4.SA,2023-04-20,26.690000534057617,2752.056575269529,100,26.790000915527344,5421.056628675291,FALSE
PETR4.SA,2023-04-24,27.200000762939453,2825.166796866589,100,26.790000915527344,5545.166873160534,TRUE
PETR4.SA,2023-04-25,27.09000015258789,2825.166796866589,100,26.790000915527344,5534.166812125378,TRUE
PETR4.SA,2023-04-26,26.75,2825.166796866589,100,26.790000915527344,5500.166796866589,TRUE
PETR4.SA,2023-04-27,26.100000381469727,2825.166796866589,100,26.790000915527344,5435.1668350135615,TRUE
PETR4.SA,2023-04-28,23.700000762939453,2825.166796866589,100,26.790000915527344,5195.166873160534,TRUE
PETR4.SA,2023-05-02,22.739999771118164,2825.166796866589,100,26.790000915527344,5099.166773978405,TRUE
PETR4.SA,2023-05-03,22.65999984741211,2825.166796866589,100,26.790000915527344,5091.1667816078,TRUE
PETR4.SA,2023-05-04,23.020000457763672,2825.166796866589,100,26.790000915527344,5127.166842642956,TRUE
PETR4.SA,2023-05-05,24,2825.166796866589,100,26.790000915527344,5225.166796866589,TRUE
PETR4.SA,2023-05-08,24.510000228881836,2825.166796866589,100,26.790000915527344,5276.166819754772,TRUE
PETR4.SA,2023-05-09,24.59000015258789,2825.166796866589,100,26.790000915527344,5284.166812125378,TRUE
PETR4.SA,2023-05-10,24.530000686645508,2825.166796866589,100,26.790000915527344,5278.16686553114,TRUE
PETR4.SA,2023-05-11,25.43000030517578,2825.166796866589,100,26.790000915527344,5368.166827384167,TRUE
PETR4.SA,2023-05-12,26.25,2825.166796866589,100,26.790000915527344,5450.166796866589,TRUE
PETR4.SA,2023-05-15,25.65999984741211,2825.166796866589,100,26.790000915527344,5391.1667816078,TRUE
PETR4.SA,2023-05-16,26.299999237060547,2825.166796866589,100,26.790000915527344,5455.1667205726435,TRUE
PETR4.SA,2023-05-17,25.65999984741211,2825.166796866589,100,26.790000915527344,5391.1667816078,TRUE
PETR4.SA,2023-05-18,25.809999465942383,2825.166796866589,100,26.790000915527344,5406.166743460827,TRUE
PETR4.SA,2023-05-19,25.770000457763672,2872.9175817846663,100,26.790000915527344,5449.917627561033,TRUE
PETR4.SA,2023-05-22,25.6200008392334,2872.9175817846663,100,26.790000915527344,5434.917665708006,TRUE
PETR4.SA,2023-05-23,26.25,2872.9175817846663,100,26.790000915527344,5497.917581784666,TRUE
PETR4.SA,2023-05-24,26.649999618530273,2872.9175817846663,100,26.790000915527344,5537.917543637694,TRUE
PETR4.SA,2023-05-25,26.450000762939453,2872.9175817846663,100,26.790000915527344,5517.917658078612,TRUE
PETR4.SA,2023-05-26,26.799999237060547,2872.9175817846663,100,26.790000915527344,5552.917505490721,TRUE
PETR4.SA,2023-05-29,26.690000534057617,2872.9175817846663,100,26.790000915527344,5541.917635190428,TRUE
PETR4.SA,2023-05-30,26.389999389648438,2872.9175817846663,100,26.790000915527344,5511.91752074951,TRUE
PETR4.SA,2023-05-31,26.1200008392334,2872.9175817846663,100,26.790000915527344,5484.917665708006,TRUE
PETR4.SA,2023-06-01,26.959999084472656,2872.9175817846663,100,26.790000915527344,5568.917490231932,TRUE
PETR4.SA,2023-06-02,27.18000030517578,2872.9175817846663,100,26.790000915527344,5590.917612302244,TRUE
PETR4.SA,2023-06-05,27.469999313354492,2872.9175817846663,100,26.790000915527344,5619.9175131201155,TRUE
PETR4.SA,2023-06-06,28.049999237060547,2872.9175817846663,100,26.790000915527344,5677.917505490721,TRUE
PETR4.SA,2023-06-07,28.8700008392334,2872.9175817846663,100,26.790000915527344,5759.917665708006,TRUE
PETR4.SA,2023-06-09,30.280000686645508,2872.9175817846663,100,26.790000915527344,5900.917650449217,TRUE
PETR4.SA,2023-06-12,30.809999465942383,2872.9175817846663,100,26.790000915527344,5953.9175283789045,TRUE
PETR4.SA,2023-06-13,28.860000610351562,2872.9175817846663,100,26.790000915527344,5758.9176428198225,TRUE
PETR4.SA,2023-06-14,30.100000381469727,2872.9175817846663,100,26.790000915527344,5882.917619931639,TRUE
PETR4.SA,2023-06-15,29.389999389648438,2872.9175817846663,100,26.790000915527344,5811.91752074951,TRUE
PETR4.SA,2023-06-16,29.639999389648438,5685.867677915037,0,26.790000915527344,5685.867677915037,FALSE
PETR4.SA,2023-06-19,30.420000076293945,2751.956172764452,100,30.420000076293945,5793.956180393847,TRUE
PETR4.SA,2023-06-20,30.56999969482422,2751.956172764452,100,30.420000076293945,5808.956142246874,TRUE
PETR4.SA,2023-06-21,31.850000381469727,2751.956172764452,100,30.420000076293945,5936.956210911425,TRUE
PETR4.SA,2023-06-22,31.450000762939453,2751.956172764452,100,30.420000076293945,5896.956249058398,TRUE
PETR4.SA,2023-06-23,30.15999984741211,2751.956172764452,100,30.420000076293945,5767.956157505663,TRUE
PETR4.SA,2023-06-26,30.84000015258789,2751.956172764452,100,30.420000076293945,5835.956188023241,TRUE
PETR4.SA,2023-06-27,30.600000381469727,2751.956172764452,100,30.420000076293945,5811.956210911425,TRUE
PETR4.SA,2023-06-28,30.889999389648438,2751.956172764452,100,30.420000076293945,5840.956111729296,TRUE
PETR4.SA,2023-06-29,31.030000686645508,2751.956172764452,100,30.420000076293945,5854.956241429003,TRUE
PETR4.SA,2023-06-30,29.530000686645508,2751.956172764452,100,30.420000076293945,5704.956241429003,TRUE
PETR4.SA,2023-07-03,30.079999923706055,2751.956172764452,100,30.420000076293945,5759.956165135058,TRUE
PETR4.SA,2023-07-04,30.149999618530273,2751.956172764452,100,30.420000076293945,5766.95613461748,TRUE
PETR4.SA,2023-07-05,30.110000610351562,2751.956172764452,100,30.420000076293945,5762.9562337996085,TRUE
PETR4.SA,2023-07-06,29.649999618530273,2751.956172764452,100,30.420000076293945,5716.95613461748,TRUE
PETR4.SA,2023-07-07,29.5,2751.956172764452,100,30.420000076293945,5701.956172764452,TRUE
PETR4.SA,2023-07-10,29.549999237060547,2751.956172764452,100,30.420000076293945,5706.956096470507,TRUE
PETR4.SA,2023-07-11,29.149999618530273,2751.956172764452,100,30.420000076293945,5666.95613461748,TRUE
PETR4.SA,2023-07-12,29.170000076293945,2751.956172764452,100,30.420000076293945,5668.956180393847,TRUE
PETR4.SA,2023-07-13,29.6299991607666,2751.956172764452,100,30.420000076293945,5714.956088841112,TRUE
PETR4.SA,2023-07-14,29.049999237060547,2751.956172764452,100,30.420000076293945,5656.956096470507,TRUE
PETR4.SA,2023-07-17,28.989999771118164,2751.956172764452,100,30.420000076293945,5650.956149876269,TRUE
PETR4.SA,2023-07-18,28.829999923706055,2751.956172764452,100,30.420000076293945,5634.956165135058,TRUE
PETR4.SA,2023-07-19,29.100000381469727,2751.956172764452,100,30.420000076293945,5661.956210911425,TRUE
PETR4.SA,2023-07-20,29.1299991607666,2751.956172764452,100,30.420000076293945,5664.956088841112,TRUE
PETR4.SA,2023-07-21,29.68000030517578,2822.585338608751,100,30.420000076293945,5790.585369126329,TRUE
PETR4.SA,2023-07-24,30.299999237060547,2822.585338608751,100,30.420000076293945,5852.585262314806,TRUE
PETR4.SA,2023-07-25,31,2822.585338608751,100,30.420000076293945,5922.585338608751,TRUE
PETR4.SA,2023-07-26,31,2822.585338608751,100,30.420000076293945,5922.585338608751,TRUE
PETR4.SA,2023-07-27,29.389999389648438,2822.585338608751,100,30.420000076293945,5761.585277573595,TRUE
PETR4.SA,2023-07-28,29.760000228881836,2822.585338608751,100,30.420000076293945,5798.585361496935,TRUE
PETR4.SA,2023-07-31,31.110000610351562,2822.585338608751,100,30.420000076293945,5933.585399643907,TRUE
PETR4.SA,2023-08-01,30.600000381469727,2822.585338608751,100,30.420000076293945,5882.585376755724,TRUE
PETR4.SA,2023-08-02,30.530000686645508,2822.585338608751,100,30.420000076293945,5875.585407273302,TRUE
PETR4.SA,2023-08-03,30.920000076293945,2822.585338608751,100,30.420000076293945,5914.585346238146,TRUE
PETR4.SA,2023-08-04,30,2822.585338608751,100,30.420000076293945,5822.585338608751,TRUE
PETR4.SA,2023-08-07,30.190000534057617,2822.585338608751,100,30.420000076293945,5841.585392014513,TRUE
PETR4.SA,2023-08-08,30.219999313354492,2822.585338608751,100,30.420000076293945,5844.5852699442,TRUE
PETR4.SA,2023-08-09,30.459999084472656,2822.585338608751,100,30.420000076293945,5868.585247056017,TRUE
PETR4.SA,2023-08-10,30.6299991607666,2822.585338608751,100,30.420000076293945,5885.585254685411,TRUE
PETR4.SA,2023-08-11,30.559999465942383,2822.585338608751,100,30.420000076293945,5878.585285202989,TRUE
PETR4.SA,2023-08-14,30.639999389648438,2822.585338608751,100,30.420000076293945,5886.585277573595,TRUE
PETR4.SA,2023-08-15,30.860000610351562,2822.585338608751,100,30.420000076293945,5908.585399643907,TRUE
PETR4.SA,2023-08-16,31.540000915527344,2822.585338608751,100,30.420000076293945,5976.585430161485,TRUE
PETR4.SA,2023-08-17,31.440000534057617,2822.585338608751,100,30.420000076293945,5966.585392014513,TRUE
PETR4.SA,2023-08-18,31.520000457763672,2947.535519011158,100,30.420000076293945,6099.535564787526,TRUE
PETR4.SA,2023-08-21,31.299999237060547,2947.535519011158,100,30.420000076293945,6077.535442717213,TRUE
PETR4.SA,2023-08-22,30.610000610351562,2947.535519011158,100,30.420000076293945,6008.535580046315,TRUE
PETR4.SA,2023-08-23,32.2400016784668,2947.535519011158,100,30.420000076293945,6171.535686857838,TRUE
PETR4.SA,2023-08-24,32.189998626708984,2947.535519011158,100,30.420000076293945,6166.535381682057,TRUE
PETR4.SA,2023-08-25,31.969999313354492,2947.535519011158,100,30.420000076293945,6144.535450346608,TRUE
PETR4.SA,2023-08-28,32.33000183105469,2947.535519011158,100,30.420000076293945,6180.535702116627,TRUE
PETR4.SA,2023-08-29,32.400001525878906,2947.535519011158,100,30.420000076293945,6187.535671599049,TRUE
PETR4.SA,2023-08-30,32.619998931884766,2947.535519011158,100,30.420000076293945,6209.535412199635,TRUE
PETR4.SA,2023-08-31,31.940000534057617,2947.535519011158,100,30.420000076293945,6141.53557241692,TRUE
PETR4.SA,2023-09-01,32.630001068115234,2947.535519011158,100,30.420000076293945,6210.535625822682,TRUE
PETR4.SA,2023-09-04,32.290000915527344,2947.535519011158,100,30.420000076293945,6176.535610563893,TRUE
PETR4.SA,2023-09-05,33.369998931884766,2947.535519011158,100,30.420000076293945,6284.535412199635,TRUE
PETR4.SA,2023-09-06,33.52000045776367,2947.535519011158,100,30.420000076293945,6299.535564787526,TRUE
PETR4.SA,2023-09-08,33.400001525878906,2947.535519011158,100,30.420000076293945,6287.535671599049,TRUE
PETR4.SA,2023-09-11,33.369998931884766,2947.535519011158,100,30.420000076293945,6284.535412199635,TRUE
PETR4.SA,2023-09-12,33.529998779296875,2947.535519011158,100,30.420000076293945,6300.535396940846,TRUE
PETR4.SA,2023-09-13,33.029998779296875,2947.535519011158,100,30.420000076293945,6250.535396940846,TRUE
PETR4.SA,2023-09-14,33.869998931884766,2947.535519011158,100,30.420000076293945,6334.535412199635,TRUE
PETR4.SA,2023-09-15,33.88999938964844,6141.635527022023,0,30.420000076293945,6141.635527022023,FALSE
PETR4.SA,2023-09-18,34.130001068115234,2800.1705722897054,100,34.130001068115234,6213.170679101229,TRUE
PETR4.SA,2023-09-19,34.209999084472656,2800.1705722897054,100,34.130001068115234,6221.1704807369715,TRUE
PETR4.SA,2023-09-20,34.290000915527344,2800.1705722897054,100,34.130001068115234,6229.17066384244,TRUE
PETR4.SA,2023-09-21,33.7599983215332,2800.1705722897054,100,34.130001068115234,6176.170404443026,TRUE
PETR4.SA,2023-09-22,34.029998779296875,2800.1705722897054,100,34.130001068115234,6203.170450219393,TRUE
PETR4.SA,2023-09-25,34.25,2800.1705722897054,100,34.130001068115234,6225.170572289706,TRUE
PETR4.SA,2023-09-26,33.459999084472656,2800.1705722897054,100,34.130001068115234,6146.1704807369715,TRUE
PETR4.SA,2023-09-27,34.52000045776367,2800.1705722897054,100,34.130001068115234,6252.170618066073,TRUE
PETR4.SA,2023-09-28,34.45000076293945,2800.1705722897054,100,34.130001068115234,6245.170648583651,TRUE
PETR4.SA,2023-09-29,34.63999938964844,2800.1705722897054,100,34.130001068115234,6264.17051125455,TRUE
PETR4.SA,2023-10-02,34.119998931884766,2800.1705722897054,100,34.130001068115234,6212.170465478182,TRUE
PETR4.SA,2023-10-03,33.970001220703125,2800.1705722897054,100,34.130001068115234,6197.170694360018,TRUE
PETR4.SA,2023-10-04,32.619998931884766,2800.1705722897054,100,34.130001068115234,6062.170465478182,TRUE
PETR4.SA,2023-10-05,32.72999954223633,2800.1705722897054,100,34.130001068115234,6073.170526513339,TRUE
PETR4.SA,2023-10-06,33.5099983215332,2800.1705722897054,100,34.130001068115234,6151.170404443026,TRUE
PETR4.SA,2023-10-09,34.95000076293945,2800.1705722897054,100,34.130001068115234,6295.170648583651,TRUE
PETR4.SA,2023-10-10,35.209999084472656,2800.1705722897054,100,34.130001068115234,6321.1704807369715,TRUE
PETR4.SA,2023-10-11,35.119998931884766,2800.1705722897054,100,34.130001068115234,6312.170465478182,TRUE
PETR4.SA,2023-10-13,36.279998779296875,2800.1705722897054,100,34.130001068115234,6428.170450219393,TRUE
PETR4.SA,2023-10-16,36.68000030517578,2800.1705722897054,100,34.130001068115234,6468.170602807284,TRUE
PETR4.SA,2023-10-17,37.66999816894531,2800.1705722897054,100,34.130001068115234,6567.170389184237,TRUE
PETR4.SA,2023-10-18,38.52000045776367,2800.1705722897054,100,34.130001068115234,6652.170618066073,TRUE
PETR4.SA,2023-10-19,38.34000015258789,2800.1705722897054,100,34.130001068115234,6634.170587548495,TRUE
PETR4.SA,2023-10-20,37.849998474121094,6383.8206844418055,0,34.130001068115234,6383.8206844418055,FALSE
PETR4.SA,2023-10-23,35.349998474121094,2918.099137630393,100,35.349998474121094,6453.098985042503,TRUE
PETR4.SA,2023-10-24,35.880001068115234,2918.099137630393,100,35.349998474121094,6506.099244441917,TRUE
PETR4.SA,2023-10-25,36.06999969482422,2918.099137630393,100,35.349998474121094,6525.0991071128155,TRUE
PETR4.SA,2023-10-26,35.70000076293945,2918.099137630393,100,35.349998474121094,6488.099213924339,TRUE
PETR4.SA,2023-10-27,35.439998626708984,2918.099137630393,100,35.349998474121094,6462.099000301292,TRUE
PETR4.SA,2023-10-30,35.08000183105469,2918.099137630393,100,35.349998474121094,6426.099320735862,TRUE
PETR4.SA,2023-10-31,34.7400016784668,2918.099137630393,100,35.349998474121094,6392.099305477073,TRUE
PETR4.SA,2023-11-01,35.119998931884766,2918.099137630393,100,35.349998474121094,6430.09903081887,TRUE
PETR4.SA,2023-11-03,35.540000915527344,2918.099137630393,100,35.349998474121094,6472.099229183128,TRUE
PETR4.SA,2023-11-06,35.5099983215332,2918.099137630393,100,35.349998474121094,6469.098969783714,TRUE
PETR4.SA,2023-11-07,34.91999816894531,2918.099137630393,100,35.349998474121094,6410.098954524925,TRUE
PETR4.SA,2023-11-08,34.16999816894531,2918.099137630393,100,35.349998474121094,6335.098954524925,TRUE
PETR4.SA,2023-11-09,34.880001068115234,2918.099137630393,100,35.349998474121094,6406.099244441917,TRUE
PETR4.SA,2023-11-10,34.720001220703125,2918.099137630393,100,35.349998474121094,6390.099259700706,TRUE
PETR4.SA,2023-11-13,35.689998626708984,2918.099137630393,100,35.349998474121094,6487.099000301292,TRUE
PETR4.SA,2023-11-14,36.18000030517578,2918.099137630393,100,35.349998474121094,6536.099168147972,TRUE
PETR4.SA,2023-11-16,35.54999923706055,2918.099137630393,100,35.349998474121094,6473.099061336448,TRUE
PETR4.SA,2023-11-17,36.709999084472656,3052.65846772307,100,35.349998474121094,6723.658376170335,TRUE
PETR4.SA,2023-11-20,36.7400016784668,3052.65846772307,100,35.349998474121094,6726.658635569749,TRUE
PETR4.SA,2023-11-21,36.36000061035156,3052.65846772307,100,35.349998474121094,6688.658528758226,TRUE
PETR4.SA,2023-11-22,35.15999984741211,3052.65846772307,100,35.349998474121094,6568.65845246428,TRUE
PETR4.SA,2023-11-23,35.16999816894531,3052.65846772307,100,35.349998474121094,6569.658284617601,TRUE
PETR4.SA,2023-11-24,35.27000045776367,3052.65846772307,100,35.349998474121094,6579.658513499437,TRUE
PETR4.SA,2023-11-27,35.06999969482422,3052.65846772307,100,35.349998474121094,6559.658437205491,TRUE
PETR4.SA,2023-11-28,35.599998474121094,3052.65846772307,100,35.349998474121094,6612.658315135179,TRUE
PETR4.SA,2023-11-29,35.22999954223633,3052.65846772307,100,35.349998474121094,6575.658421946702,TRUE
PETR4.SA,2023-11-30,35.90999984741211,3052.65846772307,100,35.349998474121094,6643.65845246428,TRUE
PETR4.SA,2023-12-01,35.66999816894531,3052.65846772307,100,35.349998474121094,6619.658284617601,TRUE
PETR4.SA,2023-12-04,34.90999984741211,3052.65846772307,100,35.349998474121094,6543.65845246428,TRUE
PETR4.SA,2023-12-05,34.75,3052.65846772307,100,35.349998474121094,6527.658467723069,TRUE
PETR4.SA,2023-12-06,33.5,3052.65846772307,100,35.349998474121094,6402.658467723069,TRUE
PETR4.SA,2023-12-07,33.41999816894531,3052.65846772307,100,35.349998474121094,6394.658284617601,TRUE
PETR4.SA,2023-12-08,34.4900016784668,3052.65846772307,100,35.349998474121094,6501.658635569749,TRUE
PETR4.SA,2023-12-11,34.36000061035156,3052.65846772307,100,35.349998474121094,6488.658528758226,TRUE
PETR4.SA,2023-12-12,34.08000183105469,3052.65846772307,100,35.349998474121094,6460.658650828538,TRUE
PETR4.SA,2023-12-13,34.56999969482422,3052.65846772307,100,35.349998474121094,6509.658437205491,TRUE
PETR4.SA,2023-12-14,35.31999969482422,3052.65846772307,100,35.349998474121094,6584.658437205491,TRUE
PETR4.SA,2023-12-15,35.400001525878906,3149.0039595563244,100,35.349998474121094,6689.0041121442155,TRUE
PETR4.SA,2023-12-18,35.84000015258789,3149.0039595563244,100,35.349998474121094,6733.003974815114,TRUE
PETR4.SA,2023-12-19,36.25,3149.0039595563244,100,35.349998474121094,6774.003959556325,TRUE
PETR4.SA,2023-12-20,36.380001068115234,3149.0039595563244,100,35.349998474121094,6787.004066367848,TRUE
PETR4.SA,2023-12-21,36.38999938964844,3149.0039595563244,100,35.349998474121094,6788.003898521169,TRUE
PETR4.SA,2023-12-22,36.7400016784668,3149.0039595563244,100,35.349998474121094,6823.0041274030045,TRUE
PETR4.SA,2023-12-26,37.33000183105469,3149.0039595563244,100,35.349998474121094,6882.004142661794,TRUE
PETR4.SA,2023-12-27,37.36000061035156,3149.0039595563244,100,35.349998474121094,6885.004020591481,TRUE
PETR4.SA,2023-12-28,37.2400016784668,3149.0039595563244,100,35.349998474121094,6873.0041274030045,TRUE
PETR4.SA,2024-01-02,37.779998779296875,3149.0039595563244,100,35.349998474121094,6927.003837486012,TRUE
PETR4.SA,2024-01-03,38.959999084472656,3149.0039595563244,100,35.349998474121094,7045.0038680035905,TRUE
PETR4.SA,2024-01-04,38.630001068115234,3149.0039595563244,100,35.349998474121094,7012.004066367848,TRUE
PETR4.SA,2024-01-05,38.720001220703125,3149.0039595563244,100,35.349998474121094,7021.004081626637,TRUE
PETR4.SA,2024-01-08,38.43000030517578,3149.0039595563244,100,35.349998474121094,6992.003990073903,TRUE
PETR4.SA,2024-01-09,38.099998474121094,3149.0039595563244,100,35.349998474121094,6959.003806968434,TRUE
PETR4.SA,2024-01-10,37.75,3149.0039595563244,100,35.349998474121094,6924.003959556325,TRUE
PETR4.SA,2024-01-11,38.06999969482422,3149.0039595563244,100,35.349998474121094,6956.003929038747,TRUE
PETR4.SA,2024-01-12,38.16999816894531,3149.0039595563244,100,35.349998474121094,6966.003776450856,TRUE
