date,symbol,volatility,vol_pct,vol_change,vol_lag1,vol_lag5,vol_lag10,low_vol_flag,future_vol_5d,future_vol_10d,spike_5d,spike_10d,past_vol_10d,past_vol_20d,vol_drop_pct
1970-01-21,PETR4.SA,0.02307409009238356,2.307409009238356,NA,NA,NA,NA,FALSE,0.02491120153237542,0.02503786185550233,0.07961793650958583,0.0851072243913524,NA,NA,NA
1970-01-22,PETR4.SA,0.02188139310867164,2.188139310867164,-0.001192696983711921,0.02307409009238356,NA,NA,FALSE,0.02497584943588455,0.02157501581486962,0.1414195299103954,-0.014001727050943708,NA,NA,NA
1970-01-23,PETR4.SA,0.02165188025489134,2.165188025489134,-2.295128537803011e-4,0.02188139310867164,NA,NA,FALSE,0.02514108446350059,0.02105643896531907,0.16115017114141902,-0.027500673500988556,NA,NA,NA
1970-01-24,PETR4.SA,0.02346683390579303,2.346683390579303,0.0018149536509016913,0.02165188025489134,NA,NA,FALSE,0.02506955311407977,0.01992980390266353,0.0682972068034748,-0.1507246361962935,NA,NA,NA
1970-01-25,PETR4.SA,0.02349673158695384,2.349673158695384,2.9897681160809264e-5,0.02346683390579303,NA,NA,FALSE,0.02576856240566728,0.01988386288366362,0.09668709923787167,-0.15376047898066825,NA,NA,NA
1970-01-26,PETR4.SA,0.02491120153237542,2.4911201532375418,0.0014144699454215794,0.02349673158695384,0.02307409009238356,NA,FALSE,0.02503786185550233,0.0203452632010903,0.005084472660313047,-0.18328856299247853,NA,NA,NA
1970-01-27,PETR4.SA,0.02497584943588455,2.4975849435884547,6.464790350912963e-5,0.02491120153237542,0.02188139310867164,NA,FALSE,0.02157501581486962,0.02152493705960374,-0.13616488319026757,-0.13816997036035308,NA,NA,NA
1970-01-28,PETR4.SA,0.02514108446350059,2.514108446350059,1.6523502761604109e-4,0.02497584943588455,0.02165188025489134,NA,FALSE,0.02105643896531907,0.02197951782499222,-0.16246894616306384,-0.12575299379381502,NA,NA,NA
1970-01-29,PETR4.SA,0.02506955311407977,2.5069553114079772,-7.153134942081835e-5,0.02514108446350059,0.02346683390579303,NA,FALSE,0.01992980390266353,0.02136737235247689,-0.20501957845150467,-0.1476763763899577,NA,NA,NA
1970-01-30,PETR4.SA,0.02576856240566728,2.576856240566728,6.99009291587508e-4,0.02506955311407977,0.02349673158695384,NA,FALSE,0.01988386288366362,0.02215813191727021,-0.22836739703839426,-0.14010989171840757,NA,NA,NA
